,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
5817,R6iCc71og9ltm63dGSRovQ,Tea & Tea,5013 SE 72nd Ave,Portland,OR,97206,45.4860696889,-122.5893775409,4.0,55,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea"
9475,R6I2njaBGWuWld4as8raog,Java Lounge,760 NW Dale Ave,Portland,OR,97229,45.5252762,-122.8121685,4.0,56,"Coffee & Tea, Music Venues, Bars, Nightlife, American (Traditional), Food, Restaurants, Cocktail Bars, Lounges, Arts & Entertainment"
8358,R5KN4NPM9tyIfSZEOIjg3w,Water Avenue Coffee,1028 SE Water Ave,Portland,OR,97214,45.5152126156,-122.6654447491,4.5,281,"Coffee Roasteries, Restaurants, Bagels, Breakfast & Brunch, Sandwiches, Food, Coffee & Tea"
7293,QwcphvJrL2b55rPKhtukkQ,Dutch Bros Coffee,6710 SE Foster Rd,Portland,OR,97206,45.4882474322,-122.5938897733,3.5,66,"Food, Coffee & Tea, Juice Bars & Smoothies"
5676,QqsdRX9WpMtoiWokAKGybQ,Pips Frozen Yogurt,13611 NW Cornell Rd,Portland,OR,97229,45.5286174,-122.8165309,4.5,21,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Cafes, Restaurants, Gelato"
5575,QmVlkV5O4IgCp116ECTZFA,Behind the Museum Cafe,1229 SW 10th Ave,Portland,OR,97205,45.5164098,-122.6843212369,4.5,345,"Restaurants, Coffee & Tea, Tea Rooms, Food, Sandwiches, Japanese, Ice Cream & Frozen Yogurt, Breakfast & Brunch"
5659,QkVikDjt9blCNHbS2ZhngQ,The Great North,7373 N Burlington Ave,Portland,OR,97203,45.5904591,-122.7547841,4.5,46,"Restaurants, Bakeries, Sandwiches, Bagels, Coffee & Tea, Food"
5972,Qimo9ft6hDl70mFqTNCEIA,The Cottage Pantry,3016 NE Ainsworth St,Portland,OR,97211,45.5661569,-122.6345221,4.5,8,"Restaurants, Sandwiches, Breakfast & Brunch, Cafes, Bakeries, Coffee & Tea, Food, Specialty Food"
2665,QgRefspUL2uHlBbTlJ98_w,Ross Island Grocery & Cafe,3502 SW Corbett Ave,Portland,OR,97239,45.4978263,-122.6757293,4.0,95,"Food, Delis, Sandwiches, Restaurants, Grocery, Cafes, Breakfast & Brunch, Coffee & Tea"
8186,QdtmJ6sc1vzpa27YZtyxVQ,Kerns Kitchen,2935 NE Glisan St,Portland,OR,97232,45.5267689,-122.6351449,4.5,129,"Food, Coffee & Tea, Restaurants, Pizza, Breakfast & Brunch"
3324,QZxHajqmhifn6Uz6JcUyNg,Panera Bread,11563 NE Glenn Widing Dr,Portland,OR,97220,45.5698754,-122.5468465,2.5,114,"Bagels, Coffee & Tea, Soup, Bakeries, Restaurants, Sandwiches, Salad, Food"
8534,QXETORJgFIMD83iFpv26ZQ,Starbucks,10119 NE Cascade Pkwy,Portland,OR,97220,45.572936,-122.557921,3.5,46,"Food, Coffee & Tea"
8113,QUtSEpopxjRkpVO5v3Bbeg,Perfect Cup Espresso,12151 NE Halsey St,Portland,OR,97230,45.534078,-122.538771,4.5,38,"Coffee & Tea, Restaurants, Food"
8872,QQFllHR5Vtf4pydM44uCzQ,Moonstruck Chocolate Co.,6600 N Baltimore Ave,Portland,OR,97203,45.588289,-122.7613242,3.5,29,"Food, Candy Stores, Chocolatiers & Shops, Desserts, Specialty Food, Coffee & Tea"
4226,QD_lUzMO8K2vgAdMnafb7w,Hands On Cafe and Catering,8245 SW Barnes Rd,Portland,OR,97225,45.5112681,-122.7621273,4.5,40,"Cafes, Restaurants, Event Planning & Services, Coffee & Tea, Caterers, Food, American (New)"
10771,QAMYI5VIo7_g_AOMeRmZtw,Compass Coffee Roasting,3290 N Vancouver Ave,Portland,OR,97227,45.5466920472,-122.6678745444,4.5,44,"Coffee Roasteries, Coffee & Tea, Food"
3896,Q84Px-dvYYMICmMIrQvvGA,Little T Baker,"1022 W Burnside, Ste O",Portland,OR,97209,45.5222685919,-122.681632689,4.0,29,"Coffee & Tea, Food, Bakeries"
2148,PwwwyfwC4Jq3AoXFVwQokg,Mekha Restaurant,6846 NE Sandy Blvd,Portland,OR,97213,45.5467579,-122.5924443,4.0,389,"Restaurants, Cambodian, Bars, Nightlife, Cafes, Chinese, Vietnamese"
121,PwUzhf2Hx2KLJ69D7FuTqQ,Fat City Café,7820 SW Capitol Hwy,Portland,OR,97219,45.4677574,-122.713249,4.0,261,"Restaurants, Cafes, Breakfast & Brunch"
10345,PrWh1NhdRY-sp8Cqw9Qe9Q,Peet's Coffee,7000 NE Airport Way,Portland,OR,97218,45.5893054267,-122.5925250731,2.5,25,"Food, Coffee & Tea"
2460,PrBUnYpzV8R3zP_U7iqj1Q,Fressen Artisan Bakery,7075 NE Glisan St,Portland,OR,97213,45.526711,-122.590088,4.5,98,"Food, Cafes, Restaurants, Pretzels, Bakeries"
1538,PmtYlh5v5e_VrmhR45K6tA,Marina's Kafe and Deli,814 NE 28th Ave,Portland,OR,97232,45.5289364,-122.6369136,3.5,22,"Restaurants, Coffee & Tea, Food, Cafes, American (New), Internet Cafes"
9961,PleMRRinAled0l2sC1ziUg,Coffee People Coffee Stand,"Portland International Airport Concourse D, 7000 NE Airport Way",Portland,OR,97218,45.5901785005,-122.5925099948,3.5,16,"Food, Coffee & Tea"
8561,PldoBVdlSO4XPNtl78o9Mg,Dogfeather's Organic Coffee,N Mississippi Ave & N Skidmore St,Portland,OR,97217,45.5546176,-122.6755129,4.0,16,"Restaurants, Food Stands, Coffee & Tea, Food"
5780,Pl3NkmAEsNFhik6m3Pemsw,Royaltea Portland,5253 SE 82nd Ave,Portland,OR,97266,45.48448,-122.579618,4.0,37,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea"
1944,PdSAZ8Z9yGBTZr2_E13cGg,Cafe Rowan,4437 SE Cesar E Chavez Blvd,Portland,OR,97202,45.490548,-122.6230177,4.5,58,"Cafes, Breakfast & Brunch, Restaurants"
6147,PZHInbhr513et4rVer70dw,Jade Bistro Teahouse & Patisserie,7912 SE 13th Ave,Portland,OR,97202,45.466892,-122.652683,4.0,893,"Gluten-Free, Coffee & Tea, Desserts, Local Flavor, Vietnamese, Asian Fusion, Food, Restaurants, Thai, Tea Rooms"
5463,PYSXwODSbEHwxB2Np_j3Tg,Albina Press,5012 SE Hawthorne Blvd,Portland,OR,97215,45.5118247,-122.6112102,4.0,190,"Coffee & Tea, Food"
9084,PWBsY1R2oFSzcBSwK-OYLg,Portland Roasting Coffee,815 SE Oak St,Portland,OR,97214,45.5202119,-122.6573867,4.5,35,"Coffee & Tea, Food"
32,PUEIDJQmT4ubVNAIpkz3Lg,GP Kitchen,433 NW 10th Ave,Portland,OR,97209,45.5263018,-122.6815055,4.5,10,"Salad, Restaurants, Delis, Cafes, American (Traditional)"
4155,PTUsJbkyzaD8uDRncA78sQ,Jazzkats Coffee Bar,1925 NE 42nd Ave,Portland,OR,97213,45.53699,-122.620499,4.5,15,"Coffee & Tea, Food"
9944,PQAIbEqxHwEme8T-rYPRDQ,Oak Street Coffee,326 SW Broadway,Portland,OR,97205,45.5217258272,-122.6782956823,5.0,22,"Food, Coffee & Tea"
9983,PLrzzHJequEpq9GDriML8A,Green Bridge Coffee,4345 SW Beaverton Hillsdale Hwy,Portland,OR,97221,45.4858578,-122.7219995,5.0,20,"Food, Coffee & Tea"
1446,PGzhSLAwtoanYVO8eBoVXg,f & b cafe - Eastside Exchange,123 NE 3rd Ave,Portland,OR,97232,45.5239897,-122.6630691,4.0,6,"Breakfast & Brunch, Caterers, Coffee & Tea, Restaurants, Food, Event Planning & Services, Cafes"
2330,PGsVyzWtsQYuq-eQl6__qA,Little River Cafe,"315 S Montgomery St, Ste 310",Portland,OR,97201,45.509245,-122.674723,3.5,156,"Sandwiches, Cafes, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Burgers, Food"
5572,PGqMqlq3zFol9dwZpJFLZg,The Eisenhower Bagelhouse,4350 N Interstate Ave,Portland,OR,97217,45.5551111541,-122.6820050317,4.0,172,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Bagels"
3755,PFIrTQ82SU-3foF59sn55w,Nancy's Kitchen,2390 NW Thurman St,Portland,OR,97210,45.535381,-122.700624,4.0,70,"Event Planning & Services, Restaurants, Coffee & Tea, Cupcakes, Breakfast & Brunch, Bakeries, American (Traditional), Sandwiches, Caterers, Food, American (New), Desserts"
8171,PFD5ykyHB3BLOp80ypoDTg,Flapjak Creperie,4220 N Mississippi Ave,Portland,OR,97217,45.5542849,-122.675385,4.5,117,"Food, Vegan, Gluten-Free, Coffee & Tea, Restaurants, Juice Bars & Smoothies, Cafes, French, Modern European, Breakfast & Brunch, Creperies"
9655,P9vfSfDLPwhcWmx5tO_eKQ,James Bean Cafe,110 SW Yamhill St,Portland,OR,97204,45.5168691,-122.6749067,3.5,6,"Food, Coffee & Tea, Restaurants"
792,P8Kp10s_s8iHH5ZPQrtDVg,Pepper Box Cafe,932 SE Morrison St,Portland,OR,97214,45.5170111,-122.6559659,4.5,292,"Mexican, Cafes, Breakfast & Brunch, Restaurants"
6456,P2QsragsvHtNgdF4DKuR-A,Starbucks,4500 NE Glisan,Portland,OR,97213,45.526268,-122.616035,3.5,20,"Food, Coffee & Tea"
8272,P-XmDLNiHHpzn4EImViPHg,Homebase,2620 SE Powell Blvd,Portland,OR,97202,45.4977745,-122.6391521,3.5,17,"Food, Coffee & Tea"
8888,Ouhtz4Sg7gFGEJNPYJUI7w,Black Rock Coffee Bar,11538 SW Pacific Hwy,Portland,OR,97223,45.4407727,-122.7490205009,4.0,9,"Food, Coffee & Tea"
9725,Otii_xDocKDtUtauci1cNA,Fireside Coffee Lodge,1223 SE Powell Blvd,Portland,OR,97202,45.5009072,-122.652517,3.5,17,"Local Flavor, Sushi Bars, Food, Restaurants, Coffee & Tea"
1957,O_VcNEx8xj69pEEmnOToGg,Industrial Cafe and Saloon,2572 NW Vaughn St,Portland,OR,97210,45.5366739,-122.7043008,4.0,241,"Cafes, Restaurants, Burgers, American (Traditional), Breakfast & Brunch"
7524,OYm9k0zsU1dzTIEiV5HBMA,The French Toast Connection,321 SW 2nd Ave,Portland,OR,97204,45.520654,-122.673429,4.5,138,"Food Trucks, Breakfast & Brunch, Restaurants, Coffee & Tea, Poutineries, Food, Food Stands"
6894,OXtp8HNDjK0mrkBz3frp0w,Starbucks,2834 SE 82nd Ave,Portland,OR,97266,45.502009,-122.578201,2.5,34,"Coffee & Tea, Food"
836,OV_UEAJ8NxFeqmur67krCw,Downtown Freddie Brown,555 SW Oak St,Portland,OR,97204,45.5219201149,-122.6763760924,4.0,23,"Delis, Sandwiches, Cafes, Restaurants"
4293,OPfgKOm_n-ajUo3qjSEgRg,Powell's City of Books,1005 W Burnside St,Portland,OR,97209,45.5230969,-122.681325,5.0,4295,"Food, Airports, Bookstores, Flowers & Gifts, Coffee & Tea, Restaurants, Gift Shops, Shopping, Newspapers & Magazines, Local Flavor, Books, Mags, Music & Video, Hotels & Travel, Used Bookstore"
9369,OKp4TW4bIuoGgI7Nfn2xyw,Moonstruck Chocolate Cafe,"Pioneer Place Shopping Ctr, 700 SW 5th Ave",Portland,OR,97204,45.518341,-122.677423,4.0,47,"Chocolatiers & Shops, Restaurants, Food, Specialty Food, Coffee & Tea"
8305,OJDHUsg0XblTgAmq19w2zQ,Sam's Cafe,3181 SW Sam Jackson Park Rd,Portland,OR,97239,45.4995696908,-122.6857559751,4.0,8,"Food, Coffee & Tea"
10221,OFKrWzTdBLFEQwfWlgtL2w,Starbucks,7001 SE Milwaukee Ave,Portland,OR,97202,45.473614,-122.648863,3.5,17,"Food, Coffee & Tea"
3626,ODio3sDNFG1h6gbhuKFdUQ,Grön Café,"100 NE Farragut St, Ste 102",Portland,OR,97211,45.579253,-122.664356,5.0,6,"Cannabis Dispensaries, Shopping, Specialty Food, Food, Coffee & Tea, Chocolatiers & Shops, Restaurants, Cafes"
5292,O9JgkRXqCJQdR2DZiq_P-w,7-Eleven,7115 SE Powell Blvd,Portland,OR,97206,45.4978145905,-122.5895945728,2.0,7,"Food, Coffee & Tea, Convenience Stores"
10069,O47ZCUeDTGVlSK0AAScXvg,McDonald's,12026 NE Airport Way,Portland,OR,97230,45.5668674676,-122.537215054,2.0,58,"Restaurants, Burgers, Fast Food, Food, Coffee & Tea"
7208,O20G0gkoDm2jH5gu8S83ig,Einstein Bros Bagels,6366 SW Capitol Hwy,Portland,OR,97239,45.4778255934,-122.6962948321,3.0,33,"Coffee & Tea, Bagels, Food"
5184,O-mWz8nmBj6KJwS5OkhN2g,Ladybug Organic Cafe,8438 N Lombard St,Portland,OR,97203,45.5897766,-122.7537549,3.5,32,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Bakeries"
10619,Nutq1wKAXRYubSwa0tPHeQ,Starbucks,1050 SW Alder St,Portland,OR,97205,45.520799,-122.682628,3.5,23,"Food, Coffee & Tea"
7160,Np0TMT-uL9Wbi5gIxrIbmg,7-Eleven,3160 NW 185th St,Portland,OR,97229,45.5427539,-122.8662446,3.5,18,"Coffee & Tea, Food, Grocery, Convenience Stores"
6206,NmfcSIRca3yhR_xwxetSgA,The Portland Exchange,1355 SW 2nd Ave,Portland,OR,97201,45.513757,-122.677037,4.5,24,"Grocery, Coffee & Tea, Food, Breakfast & Brunch, Bakeries, Restaurants"
3795,NmPGQ6mQuIROuHYdl0IEzQ,Coffee Renaissance,"10220 SW Greenburg Rd, Ste 110",Portland,OR,97223,45.4454606,-122.7738886,3.0,10,"Food, Coffee & Tea"
1033,NlpfdzCHjNt4JG3X1sKJsA,Henry Higgins Boiled Bagels,523 NE 19th Ave,Portland,OR,97232,45.526818,-122.64649,4.5,23,"Food, Breakfast & Brunch, Restaurants, Bagels, Cafes"
8742,NcKhvEDYycTCKrkhsZxIpQ,Ugly Mug Coffeehouse,8017 SE 13th Ave,Portland,OR,97202,45.4654202,-122.6532316,4.0,115,"Food, Coffee & Tea"
6882,N_m-MJrJLlPbrLvAhNzJtA,Black Rock Coffee Bar,2228 SE 182nd Ave,Portland,OR,97233,45.5062347108,-122.4753703134,3.5,32,"Coffee & Tea, Food"
6584,NQUwAQ6cBMk50iJP2BYZ9w,Morso,7921 SW Bridgeport Rd,Portland,OR,97224,45.3934539,-122.7555569,3.5,23,"Sandwiches, Restaurants, Coffee & Tea, Food"
10879,NQMlywa0vcYeu7S3YQQ1_Q,Spielman Bagels & Coffee,2314 NW Lovejoy,Portland,OR,97210,45.5296668651,-122.6990785778,4.0,102,"Food, Bagels, Coffee & Tea, Breakfast & Brunch, Event Planning & Services, Restaurants, Coffee Roasteries, Caterers, Wholesalers, Professional Services, Shopping, Wholesale Stores"
2441,ND581JIp6UnwD9hKpD_MHw,Verde Cocina - Hillsdale,6446 SW Capitol Hwy,Portland,OR,97239,45.4776746035,-122.699155435,4.0,364,"Gluten-Free, Breakfast & Brunch, American (New), Food Stands, Local Flavor, Mexican, Cocktail Bars, Farmers Market, Food, Bars, Cafes, Restaurants, Nightlife"
7929,NCCliz8Ja_BxU5NG3kUg3A,Doe Donuts,4110 NE Sandy Blvd,Portland,OR,97212,45.5352857,-122.6211591,4.5,458,"Donuts, Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Vegan"
1032,NBZ8U_8NnXEdH_1N8NAT1Q,Baja Fresh,"10090 SE Washington St, Ste 100",Portland,OR,97216,45.5181434,-122.5598198,2.5,48,"Salad, Mexican, Cafes, Tex-Mex, Restaurants, Seafood, Fast Food"
10301,NABtDSye7uXweht-6JEL9A,Broadway Coffee,1924 SW Broadway,Portland,OR,97201,45.5102678,-122.6842971,4.0,15,"Restaurants, Food, Coffee & Tea"
6889,N7SotA3P2rUtKewgxZJXFA,World Cup Coffee & Tea House,1740 NW Glisan St,Portland,OR,97209,45.526185,-122.689029,4.0,131,"Restaurants, Food, Coffee & Tea"
4009,N6k4Ht6WTGp8-XcaBx271w,Eastside Coffee Bar & Workspace,1315 SE 20th Ave,Portland,OR,97214,45.5132767,-122.6459451,5.0,11,"Coffee & Tea, Food, Bakeries"
4110,N5v9Ojr1Mm3J6-a8WHhG6Q,Yoonique,5348 SE Foster Rd,Portland,OR,97206,45.4946679,-122.6075551,4.5,61,"Tea Rooms, Bubble Tea, Coffee & Tea, Food, Cafes, Restaurants"
7287,N3M0dlEsQLoL7xA35FRDEQ,Starbucks,1621 NE Grand Ave,Portland,OR,97232,45.534745,-122.660968,3.0,25,"Food, Coffee & Tea"
2031,N12cLRIr-OsDR27mkU6huQ,Josun Grill,8201 SE Powell Blvd,Portland,OR,97266,45.4977191,-122.5785243,2.5,17,"Korean, Beer, Wine & Spirits, Restaurants, Food, Internet Cafes"
431,MuJdGtsirQ-ECGbl82RBGw,Nossa Familia Coffee,2007 SE Division St,Portland,OR,97214,45.5049406331,-122.6454395284,4.5,26,"Cafes, Coffee & Tea, Restaurants, Food"
3645,MqEpbXuQzszoC5uz4MgC6g,Driftwood Coffee,4604 SW Vermont St,Portland,OR,97219,45.4759844,-122.7245497,4.5,72,"Coffee & Tea, Food"
7487,MoNUlt5wj4hQywnIjnqf1Q,Mocha Delight,1706 SE Harney,Portland,OR,97202,45.4621689,-122.646918,5.0,6,"Food, Coffee & Tea, Restaurants"
5205,MkZ74-_WVkURBJWHw51mIA,La Cubana,3405 SE 82nd Ave,Portland,OR,97266,45.4980158005,-122.5791627288,4.5,40,"Street Vendors, Food Stands, Tapas Bars, Coffee & Tea, Cuban, Food Trucks, Food, Restaurants"
7364,MiQWhieONQogI8JPyGbiKQ,Starbucks,"4328 SE 82nd Ave, Bldg H",Portland,OR,97266,45.490594,-122.578574,3.0,34,"Coffee & Tea, Food"
3328,Md54AD4blgW1OZBaY2l22g,Third Wave Coffee Tours,,Portland,OR,97204,45.516964,-122.6732897,5.0,37,"Tours, Coffee & Tea, Hotels & Travel, Food"
10057,Mb264EPWLNcaXSLWd7Ziow,Black Rock Coffee Bar,8128 SE Powell Blvd,Portland,OR,97206,45.4971705,-122.5794061,4.0,76,"Coffee & Tea, Food"
8188,Mb1umm2aeRF9h43J9EYNfg,PP Thai Food Cart,1825 N Williams Ave,Portland,OR,97227,45.5360828,-122.6669223,5.0,7,"Food, Restaurants, Thai, Asian Fusion, Coffee & Tea"
6686,M_Op5oQ4rTek1F7qBP4SWg,Acme Donuts,2929 SE Powell Blvd,Portland,OR,97202,45.497529,-122.635004,4.0,65,"Donuts, Coffee & Tea, Food, Restaurants"
8420,MVm6pgnnd6Sg_LdtUhkGuw,Pip's Original Doughnuts & Chai,"4759 NE Fremont St, Ste C",Portland,OR,97213,45.5483793,-122.6138129,4.5,2482,"Bagels, American (Traditional), Coffee & Tea, Food, Bakeries, Restaurants, Donuts"
5630,MTaloSnya1_Qxz6ibvansQ,Art ala Carte,319 NE Wygant St,Portland,OR,97212,45.5576731,-122.6621302,5.0,15,"Education, Art Supplies, Amusement Parks, Party & Event Planning, Party Supplies, Arts & Crafts, Food, Coffee & Tea, Specialty Schools, Shopping, Event Planning & Services, Active Life, Art Galleries, Arts & Entertainment, Art Schools"
3564,MRFJgYbIgfEh3fIr7loEUA,Outlier Coffee,5029 SE Division,Portland,OR,97206,45.5054676,-122.6103291,5.0,12,"Food, Coffee & Tea"
5370,MOXLA5eVBgnfTR9yVci3TA,Cacao,712 SW Salmon St,Portland,OR,97205,45.5172913413,-122.6809337164,4.5,157,"Coffee & Tea, Chocolatiers & Shops, Food, Specialty Food"
3915,MN62XCu1CC23SQ8NlpUYYQ,Green Zebra Grocery,3011 N Lombard St,Portland,OR,97217,45.5773743,-122.6976475,4.0,98,"Food, Grocery, Shopping, Coffee & Tea, Event Planning & Services, Caterers, Local Flavor"
2210,MKxZM4WNJpdnFwNS9AoX9g,Jerusalem Cafe,3801 SE Belmont St,Portland,OR,97214,45.5165153,-122.6242792,4.0,24,"Restaurants, Breakfast & Brunch, Mediterranean, Cafes"
877,MFGW3bSC1xdoAPavptVP_w,Two Stroke Coffee,8926 N Lombard St,Portland,OR,97203,45.5917592,-122.7566815,4.5,72,"Bagels, Restaurants, Wine Bars, Coffee & Tea, Cafes, Beer, Wine & Spirits, Nightlife, Bars, Food, Bakeries"
4933,MDliMO8b-yLlcn9gXEX6tg,Little Red's Bakeshop & Café,1401 SW Yamhill St,Portland,OR,97205,45.52061,-122.6867096,5.0,53,"Coffee & Tea, Food, Bakeries"
2409,MBJeTGY7BuBhusXVNVDdIg,British Overseas Restaurant,4120 N Williams Ave,Portland,OR,97217,45.553599,-122.666441,3.5,109,"Beer, Wine & Spirits, Nightlife, Breakfast & Brunch, Bars, Restaurants, Coffee & Tea, Cafes, Cocktail Bars, Sandwiches, Food"
8060,M7sPfCCoHdztUB7XfcRHOQ,Dutch Bros Coffee,4455 SE 26th Ave,Portland,OR,97202,45.4904387,-122.6399831,3.5,36,"Coffee & Tea, Juice Bars & Smoothies, Food"
5897,M5K8H-grWaG70gUzYjJRog,Figlia Americana,1100 SE Grand Ave,Portland,OR,97214,45.5149055,-122.6602627,4.5,52,"Breakfast & Brunch, Salad, Food, Restaurants, Sandwiches, Coffee & Tea"
1772,M0zAaWCuYrXWsZiNPH8lMA,Laurelhurst Cafe,4611 E Burnside St,Portland,OR,97215,45.5232381,-122.6152722,4.5,263,"Vegetarian, Sandwiches, Restaurants, Cafes, Italian, Burgers, Breakfast & Brunch, Tapas/Small Plates, American (New)"
2172,M-tPDOE11dTJnX7xu1xZEg,The Umami Cafe,611 SW Kingston Ave,Portland,OR,97205,45.51862,-122.7084311,3.5,66,"Cafes, Restaurants, Tea Rooms, Food"
3194,Ly8E8wrBxzXQIBoE_FuxYA,Never Coffee,"4243 SE Belmont St, Ste 200",Portland,OR,97215,45.5167547,-122.6186539,4.5,132,"Food, Coffee & Tea"
4415,LwEZKd4npDWPvJak0aT8Rg,Simple Local Coffee,115 SW Ash St,Portland,OR,97204,45.5219828152,-122.6716629263,4.0,58,"Coffee & Tea, Food, Bakeries, Donuts"
6711,Lv3B8V_zmwrXZ79m6blbWw,Starbucks,305 SW 4th Avenue,Portland,OR,97204,45.521105,-122.6753605484,3.5,17,"Coffee & Tea, Food"
3450,LujvJYEw75dgAkBup2KhNg,Flavour Spot,2310 N Lombard St,Portland,OR,97217,45.5768132,-122.6906813,4.0,155,"Food, Waffles, Food Stands, Coffee & Tea, Vegan, Restaurants, Food Trucks"
9696,Lte7lyrTDKtB7gTGPU3mww,Coffee Plant,5911 SW Corbett Ave,Portland,OR,97239,45.4810117,-122.6768477,4.0,27,"Coffee & Tea, Food"
7590,LsiOJQvPRIbjk5xboYM42g,Extracto Coffeehouse,"1465 NE Prescott St, Ste B",Portland,OR,97211,45.5557287,-122.6503926,4.5,61,"Restaurants, Food, Coffee & Tea"
4392,Lq5E-kgn-hycdXa6SiBjVw,McDonald's,9100 SE Powell Blvd,Portland,OR,97266,45.4971658,-122.5699139,1.5,41,"Food, Fast Food, Restaurants, Burgers, Coffee & Tea"
10923,LnhaYFitgifu2qy6Eoojcw,Push X Pull,821 SE Stark St,Portland,OR,97214,45.5194667959,-122.656827121,4.5,45,"Food, Coffee Roasteries, Coffee & Tea"
10737,LmlnI2VZC5Qt76Z10o17Hg,Coffee Time,712 NW 21st Ave,Portland,OR,97209,45.5280335,-122.6942007,4.0,190,"Coffee & Tea, Coffee Roasteries, Food"
9393,LjJuJeK3WUeKQrfUytLnJA,7-Eleven,2030 NE Broadway,Portland,OR,97232,45.5348455045,-122.645316124,2.0,9,"Coffee & Tea, Convenience Stores, Food, Automotive, Gas Stations"
5667,LhUkkA_0e3olB1NLe6xXDQ,Blue Bean Coffee & Tea,5733 NE Mlk Blvd,Portland,OR,97211,45.5644678,-122.661816,4.5,5,"Coffee & Tea, Food, Local Flavor"
9651,LTuHZGvOhYMg-WAqN8nolw,Florio Bakery,435 NE Rosa Parks Way,Portland,OR,97211,45.5701482,-122.6606746,4.5,16,"Bakeries, Food, Coffee & Tea, Restaurants"
7527,LO_uL6XxRRh8oiwXgiGqVA,Taborspace,5441 SE Belmont St,Portland,OR,97215,45.5167944,-122.6072292,4.5,52,"Event Planning & Services, Venues & Event Spaces, Food, Coffee & Tea"
5924,LNzivigDa0rZ3OtWEtYpMQ,Grand Central Bakery,714 N Fremont,Portland,OR,97227,45.5476095,-122.6738672,4.0,118,"Sandwiches, Breakfast & Brunch, Restaurants, Coffee & Tea, Bakeries, Food"
2578,LLOhpVC1VJfganA8IPbEBw,Marthas,1300 SE Stark St,Portland,OR,97214,45.5189560841,-122.6520860403,4.0,34,"Nightlife, Beer Bar, Cocktail Bars, Bagels, Cafes, Italian, Bars, Restaurants, Pizza, Sandwiches, Breakfast & Brunch, Food"
3829,LJJM5J-Gw5VI9uiAvowQtQ,Everett Street Bistro,1140 NW Everett St,Portland,OR,97209,45.5250078,-122.6830811,3.5,113,"Food, French, Coffee & Tea, Restaurants"
10193,LITyQa99N2j6r_Q5zJ3CmA,McDonald's,2231 NE 181st Ave,Portland,OR,97230,45.5384574225,-122.4777410924,1.5,32,"Burgers, Restaurants, Food, Fast Food, Coffee & Tea"
8049,LH0MKucysZ7oyEVoE4AGfw,Fueled,2031 NE M L King Blvd,Portland,OR,97212,45.5375929,-122.6616993,4.0,109,"Sandwiches, Delis, Coffee & Tea, Food, Cafes, Breakfast & Brunch, Restaurants"
1923,LFSmawfb4r9Ppjj33betzw,Laughing Planet,3765 N Mississippi Ave,Portland,OR,97227,45.5502118,-122.6756907,4.0,151,"Cafes, Vegan, Mexican, Restaurants, Juice Bars & Smoothies, Vegetarian, Food, Coffee & Tea, American (New)"
7730,LCjXCuCpfX77vabBpxkADg,Happy Cup Coffee,446 NE Killingsworth,Portland,OR,97211,45.5624398,-122.6605437,4.5,12,"Coffee & Tea, Food"
1459,LC1uDXUYnJrkAlYWLl8b9w,Cafe Gertrude,3023 NE Alberta St,Portland,OR,97211,45.5591855,-122.634285,4.5,5,"American (Traditional), Breakfast & Brunch, Bars, Cafes, Vegan, Nightlife, Cocktail Bars, Restaurants, Gluten-Free, Sandwiches, Vegetarian"
10654,LBpKl-sl0Qe18oAdoiDaCQ,Tiki Tea,4936 NE 16th,Portland,OR,97211,45.5587847,-122.64856,4.5,187,"Tea Rooms, Food, Juice Bars & Smoothies, Coffee & Tea, Patisserie/Cake Shop, Bubble Tea"
3497,L3VEhypDYvpNFz2xmqPoNQ,Remote.ly,"3303 N Mississippi Ave, Ste 500",Portland,OR,97227,45.5467654,-122.6758436,4.5,14,"Home Services, Real Estate, Shared Office Spaces, Coffee & Tea, Food, Event Planning & Services, Venues & Event Spaces, Commercial Real Estate"
375,L21Cx0iGXpqNktagZ44_Nw,A Heavenly Taste Cafe,4200 NE Mlk Blvd,Portland,OR,97212,45.5532921,-122.6617175,4.5,14,"Restaurants, Cafes"
4324,L1pSvN8CNDzNzaJxxIav1g,Red Robe Tea House & Cafe,"310 NW Davis St, Ste A",Portland,OR,97209,45.524294,-122.6737564,4.5,212,"Tea Rooms, Coffee & Tea, Chinese, Restaurants, Chicken Wings, Food"
3167,Kz1vH5Paf-7QdhmHwQUZlA,Yi Fang Taiwan Fruit Tea,9585 SW Washington Square Rd,Portland,OR,97223,45.4502551,-122.7813094,3.0,79,"Bubble Tea, Food, Coffee & Tea"
7202,KsnpMfl4-ECw-_o17XqhPw,Ravenz Roost Cafe,11121 SE Division St,Portland,OR,97266,45.5043622,-122.5485582,4.0,9,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Event Planning & Services, American (Traditional), Venues & Event Spaces"
